row,col
1484,1715
219,1312
2304,565
2108,1995
2345,1059
449,650
1480,142
453,1145
1270,1831
2148,375
99,195
2034,454
1894,2153
2296,1389
1602,1917
2311,452
2098,1151
2393,835
2089,1958
2356,1361
2023,2237
2085,794
625,2160
1716,2380
374,1348
1192,1796
1997,562
2330,7
509,586
785,1737
1591,257
1194,645
2181,1823
1953,614
1846,1537
2233,113
1778,1480
754,974
1584,562
2003,271
1075,857
2131,1707
2319,285
2099,1080
1357,1691
2016,1664
447,1295
1547,583
1195,931
1869,513
2055,564
964,980
1550,1922
1710,1953
1968,1070
186,36
1891,775
1851,1817
1787,2058
2105,934
1810,1989
2334,531
2000,718
2364,635
1498,1188
1659,185
1831,1490
1664,2107
332,1320
2343,1371
2137,769
2312,2130
2147,1926
1976,1993
337,1341
1252,1041
2226,1596
1618,1568
358,998
2334,1317
1977,2088
1783,2433
1643,2177
161,42
1813,1430
1774,2425
1845,1433
126,265
2159,424
1868,1177
2101,2402
55,261
1993,1161
2280,1173
1493,1657
2186,1810
2205,1554
1996,263
2335,1860
838,839
1879,2133
2009,1767
574,824
2249,2278
1548,1277
705,1477
1700,195
1624,1202
1836,2196
652,1588
1310,809
369,679
223,1353
1818,768
1609,1544
1699,330
2151,1088
1329,897
2024,1549
521,935
858,730
308,1289
336,1258
303,1418
2352,1857
2327,146
2445,1834
1388,987
315,1402
1203,1719
1446,566
2147,745
2313,1997
1677,1892
1979,992
1237,1152
1716,430
1792,1401
1961,486
1750,1989
2160,2080
1176,795
2361,1244
690,1613
1220,1787
2167,543
1572,364
2238,1383
1912,918
1225,1800
2241,2258
2390,786
1615,309
2018,561
628,990
1341,917
1936,626
2375,722
2246,566
1830,496
1784,509
957,934
1596,1402
2291,2021
477,929
2305,531
2427,461
1361,1740
2273,2154
721,943
1806,2223
1286,770
2132,1743
2092,1828
717,1493
146,161
1056,907
470,985
1936,1402
2079,1120
2215,2274
2335,768
2394,744
1550,1522
2385,36
2302,1819
305,3
727,978
2203,837
2051,1649
2227,1210
588,1404
1825,1127
2125,1179
1963,682
2063,2234
1599,1642
1471,423
1903,220
1843,1318
1905,2236
1334,931
1401,1239
991,914
1267,1113
2346,44
2059,1283
2361,261
1784,1252
28,90
2447,644
1789,644
1043,818
1815,118
1667,1745
2055,286
2355,1306
1833,2327
2088,1067
1744,1186
2110,1904
705,1670
1926,606
1819,144
1332,1210
788,622
2296,517
2228,1644
385,1416
1974,1014
2188,2248
1975,600
229,1300
2013,1784
1795,1484
2192,499
1928,1685
1661,1729
1771,2089
2051,390
1612,1723
2349,1292
2416,708
2388,1353
2342,629
1858,524
1509,1464
2277,338
1478,1500
845,2204
1545,1616
1799,593
1204,1058
2040,320
1621,464
1212,1701
1524,270
1502,1422
1896,869
1205,946
2196,315
966,1022
2315,1672
2080,795
646,905
200,128
1500,1778
2017,1859
2294,2407
2286,1366
559,1179
2113,1698
1668,1994
827,734
2027,937
1720,1899
1793,672
1632,1436
703,649
2031,2139
2202,985
2213,1128
1930,1207
1567,1306
2395,1568
1567,1612
1742,2413
61,99
1528,1130
1834,207
2252,274
441,2220
2294,2005
1793,450
1615,2204
1374,1087
2100,1452
688,1479
2055,595
1670,1208
1476,1387
1707,2270
1824,2217
881,894
449,1307
2361,411
1741,1359
676,610
2017,742
2434,179
1535,1495
1516,1671
1366,1122
1933,320
1390,1252
1886,97
2432,2287
82,155
820,779
1762,1177
2017,1507
1437,514
1657,1910
1753,1907
1461,310
2257,786
1664,209
1739,1363
648,1511
1721,1585
2075,1132
2263,2288
1603,1829
1654,2418
1725,2176
1562,1455
2140,2035
1551,1935
1367,655
730,667
1719,1511
1786,1208
1545,637
2029,579
674,1485
1583,1748
1952,1124
1644,1200
389,900
2245,926
1659,426
898,2290
2201,1154
1446,1519
1667,1504
2246,839
2031,277
1715,2200
2244,76
1313,171
1618,1773
2288,2188
2020,1100
1771,2379
2420,1274
2032,1871
1652,1384
2192,1062
1786,1237
2406,970
1502,209
1730,1636
455,1449
2407,97
1667,1537
2126,811
1633,314
2349,1731
1521,467
2219,489
2270,1382
1561,2426
634,831
1307,1227
1550,343
2438,426
1896,2233
1781,2111
2403,1302
2246,721
1778,1396
2258,1751
1727,2264
73,196
2304,2157
2075,2095
1867,1488
1480,557
2115,606
2307,723
2290,1140
1953,601
362,1335
613,984
1505,178
1702,1211
1966,1560
648,681
1934,199
2331,356
2086,486
1349,230
1345,920
2424,1841
1400,1190
1810,1499
343,1257
995,910
1507,316
1046,943
2239,1595
1875,1262
2110,920
1987,871
1760,1131
535,696
293,1384
1670,2213
2039,1757
1831,1578
2432,1170
1604,1734
2171,1396
2194,153
1856,1086
1346,376
427,1206
2063,1254
2021,1513
1798,1749
2238,974
1232,752
2224,904
1447,2438
1717,2228
1400,1224
1726,2217
698,833
1658,1527
1415,1536
2157,1928
2422,1136
1800,1805
1646,1270
2350,803
451,1378
2231,1614
1325,159
2014,1279
664,1558
1970,1015
2113,1438
1231,908
1135,996
1717,453
1815,1903
1924,1728
2261,902
465,716
1896,274
2062,1009
821,2200
1579,1088
687,1576
2282,1394
1283,614
2124,2083
2127,448
2001,1339
2133,1207
1623,1449
1408,210
298,73
1746,1936
1542,560
1717,1525
1293,1039
403,1253
864,763
2298,2134
2052,1127
449,946
1663,190
1777,280
1955,300
2232,850
851,2168
1819,1498
2249,2330
1240,626
2033,184
2163,1176
436,921
1617,1288
272,1331
282,1284
2115,647
2298,184
791,2173
297,23
38,216
1904,2189
795,927
1409,1832
865,869
1124,1057
632,1479
2179,1945
1658,371
2377,1861
2403,506
1496,1312
2371,1560
1877,2320
2232,1155
2056,269
2035,886
2227,933
2301,2432
1319,283
1654,568
1485,1791
1998,237
2156,2103
1842,2252
2120,2221
1899,93
2375,1766
2021,418
1663,145
2162,1589
176,135
1485,1729
1489,1634
2390,364
2443,485
2223,1179
1829,2339
459,1507
2412,120
1687,2058
427,1256
2219,2213
2135,320
1771,110
1576,1423
1894,1986
2026,1294
2312,2385
2438,1834
356,782
1838,1075
1438,1855
598,1159
2339,175
971,1045
1739,1698
2072,2041
2391,1662
1547,1848
314,807
1900,1746
2216,1408
2028,1401
673,879
2028,1010
599,1188
1321,157
1952,1701
2121,2203
1497,1537
2332,1592
761,1535
1969,318
1818,2259
2426,762
1731,383
1905,632
1964,382
1743,254
579,577
2323,1400
1632,2031
1613,1585
2206,1504
1398,944
2188,106
2207,1439
2228,430
1967,86
2167,308
1735,144
1329,929
2079,1700
2188,1785
2267,1514
200,263
42,187
544,1379
2290,342
2272,2191
127,248
703,695
2019,1468
2386,1171
2173,1161
872,1836
2414,860
2163,1333
606,1601
2377,2305
2273,2077
1573,1850
614,725
1923,1951
1678,614
524,2186
950,2218
1939,2014
2025,2137
1363,434
1382,221
543,1221
1832,1694
1415,1225
1613,1824
2196,827
2194,1418
1907,155
2094,1151
1791,1115
1211,933
1732,1296
2373,973
2097,1083
1910,713
1695,1471
2399,205
1217,831
2129,557
1761,1443
2191,1852
1795,1733
2230,1743
2300,837
815,726
2048,1611
1326,238
1813,1111
551,1070
1717,1610
486,1460
1834,580
1176,834
2409,1570
2217,1928
1729,1939
329,764
2118,1851
1984,560
1977,526
1441,335
1833,404
2395,1603
1935,1556
682,1506
534,928
2376,370
1270,1212
2105,698
626,1609
2134,1461
645,1326
1368,552
786,968
1469,259
1343,644
2364,1479
2228,1911
787,918
1933,1791
1763,692
2394,983
1938,1163
577,1286
1440,1452
1691,1270
2034,1138
1619,1477
565,1151
1589,1328
718,791
1749,562
2104,1494
1909,1874
1954,2001
443,1016
1816,1940
1308,1146
1592,1061
1915,1630
2223,1670
1767,136
207,118
768,942
1210,1676
539,1377
2172,1045
1437,491
1321,1194
1160,1042
560,637
2082,1714
2289,1577
1647,1763
1951,2115
1136,1005
2420,82
1542,286
1780,417
1796,2209
1695,2144
704,1691
318,906
629,588
1696,1507
1919,1088
1856,1812
2119,649
2014,1654
1791,2349
2124,2114
234,1372
1671,1396
2253,2145
356,1067
274,1356
61,152
1095,929
1992,703
1614,1966
650,1443
2256,108
317,1297
501,799
2001,1507
497,1049
1686,279
621,1310
1575,701
1769,1280
2261,497
2038,830
1871,341
1471,215
2392,1817
680,1500
2262,1545
1504,1532
2412,1578
1786,184
750,1586
708,1580
2265,1015
1927,1930
1840,2066
1612,1856
1081,860
1051,828
1879,1263
2134,1921
1503,491
1542,119
424,928
1522,1279
1221,1879
2246,1077
1719,1419
341,2221
2396,91
1986,325
2257,1087
2153,895
2094,2030
2184,1184
587,1282
1607,1281
1438,389
2269,357
2056,2017
1200,676
2091,809
1336,1144
2280,1991
1818,1098
401,901
1672,480
1499,1796
2058,1240
1523,1260
2091,885
2342,2147
768,654
1462,1705
631,1089
2099,638
1885,877
1556,529
742,2182
1428,1525
2040,1671
1265,719
1352,198
624,774
1223,800
1726,1708
2275,783
1241,689
1440,1896
1472,2419
1378,1318
2024,154
2060,1099
581,783
642,1508
2091,495
2150,1698
2150,1931
2113,2006
1788,1765
1510,1406
2397,1650
2075,763
1856,134
1417,1003
448,914
730,596
1285,1699
2159,533
2211,2380
2080,1685
2030,107
2128,654
2067,1781
1459,1840
1654,1332
1515,713
2372,2130
1306,1009
2336,309
1902,1235
525,900
1373,321
227,276
495,2194
2126,922
151,124
2367,1845
1509,300
207,1363
2171,207
1577,645
1359,570
1811,1577
1802,2282
1778,1316
1585,1561
1239,1019
1967,1802
2156,1405
2261,1192
588,655
840,2171
1567,1778
1315,910
2020,866
442,1313
1491,1152
2346,580
1544,321
1576,473
2244,2313
1620,1992
2321,183
1582,1623
700,1442
1888,1247
2105,1052
1474,1912
1860,740
1560,2429
2255,463
1652,1576
2296,1668
1877,515
1568,1144
2432,744
2423,1713
2068,1151
2313,1901
928,1887
966,1080
1918,1751
2034,1370
1800,1702
1946,1037
2369,1431
1926,615
2182,1623
893,833
2389,2358
2444,2327
1723,349
1958,284
2061,235
1269,803
579,2159
2238,74
1310,206
2221,446
1757,1209
241,171
1784,2292
2415,420
517,989
1717,2346
1241,1711
1499,1305
829,928
2394,2365
1636,403
1492,1243
357,68
2058,1328
2317,986
805,828
1836,2149
1719,1788
756,808
459,1265
2439,330
1663,1471
1695,1448
1363,524
1826,2230
1983,860
1209,1682
1449,999
636,1657
2020,262
1618,2417
1962,1216
2362,2379
1878,1072
1925,124
2439,1060
1679,1551
1151,786
2260,2211
2100,323
1549,126
2214,882
1935,2017
2064,777
613,593
1916,1757
1385,180
2314,120
1594,1644
677,1581
1699,1614
1697,1373
627,1045
2189,264
2334,331
2156,892
2113,1457
1705,1670
2086,1368
462,919
1866,1130
1709,2161
1617,1348
2306,78
1558,609
2112,720
2176,1713
670,877
2099,1787
1952,402
1341,1844
394,829
1582,141
1235,1763
2113,1233
2155,1597
710,1422
1323,671
1676,1668
1935,1394
2227,71
1954,1595
1846,1696
1713,1610
1813,1530
844,730
685,797
2159,1456
2338,1632
1932,823
926,837
630,788
2084,862
436,1046
2056,651
640,582
1992,1215
1860,1413
2206,1860
377,799
2021,884
1971,889
2235,2077
1887,86
654,859
1950,1246
1801,1478
1468,1391
1935,1592
1757,231
2381,435
1840,504
2098,956
1433,1483
1903,202
2062,1973
444,1096
2126,732
1548,1181
1950,844
1334,765
1532,1305
917,1890
2203,1474
2374,822
2329,2307
1926,1124
1107,1004
2196,1044
75,107
2416,643
1854,1999
2432,535
550,1148
2138,2028
1548,515
2005,1333
2227,596
2335,2166
1896,2066
2033,2111
153,2
1849,1743
1993,1168
2132,805
2257,2051
2087,1488
1577,478
1642,1490
11,144
2149,2253
1913,1493
1382,1170
526,1473
1181,678
1540,1624
554,1274
2045,1265
2059,2319
2338,2283
2105,1400
1563,2442
2202,1060
2093,1292
2430,522
607,1342
745,592
1626,2051
2073,1689
1844,583
7,3
1742,1984
584,1590
1602,1800
256,31
2081,551
1496,1409
1883,1133
2365,1284
1673,2026
930,1861
1468,518
1248,1803
2409,1563
723,894
2371,776
21,231
1671,1179
446,1179
453,1402
1899,1773
1966,703
2064,297
2033,2006
2029,1904
2354,1344
1336,1117
1692,1522
2171,2426
615,1476
2095,983
2299,2006
2382,963
1765,1651
2362,1830
1694,2030
2372,1068
686,1021
901,2262
1673,1780
699,1407
1941,2027
1566,540
1989,106
520,2160
1891,2128
1995,1592
2045,1267
1628,2103
2147,881
2304,764
1289,832
2094,2200
2049,676
1991,814
1525,1223
2145,2064
1664,1647
2066,1606
2373,388
1659,1614
654,884
1570,535
2223,1951
2214,1577
2341,1102
2385,79
1832,2119
2180,91
1435,1837
2430,1779
2063,1819
907,2285
396,795
471,806
225,291
1851,1064
2306,436
653,789
1882,533
1114,836
2284,812
2271,73
1035,893
1181,749
272,1311
650,705
1860,1296
1729,2241
1587,2426
2346,1867
1915,1476
584,1426
1805,715
1236,1769
330,1377
2242,1304
529,2153
1489,646
2380,2300
1327,1758
2240,625
2364,2220
1901,575
564,1415
1644,1214
2094,342
856,2182
1264,1151
2185,1423
1539,1407
282,137
374,1343
1615,2036
2263,1066
1596,631
2327,315
1630,2036
544,1470
2231,1458
2050,883
1863,1750
2041,1350
1999,224
1868,177
1835,2004
1222,903
2224,189
1593,1904
568,2142
2081,1765
1541,389
541,1454
2059,1906
1108,911
1337,821
544,1075
1903,213
2354,345
1795,582
1263,1688
2339,1453
1248,914
1637,538
2243,538
2291,85
2036,54
2370,316
598,613
2163,2226
771,2178
2021,267
763,777
902,983
1354,169
2198,617
1460,211
610,1575
1783,1109
1715,296
1748,2442
2117,137
1114,1080
1242,928
1016,911
1663,1199
2056,1226
1639,1771
1964,579
1955,567
1527,1897
1851,1755
1722,1809
1560,1573
2321,1403
1738,564
605,1214
817,710
2284,2156
1764,1836
446,752
2407,2376
1765,117
1955,2118
1693,1787
2407,430
2403,2224
1410,574
1468,1149
2284,137
670,692
158,140
876,763
1852,1818
2428,1244
2301,1156
1601,1349
829,748
1418,1257
2072,716
1975,2059
1726,1480
2144,1588
2171,1821
1958,450
1965,102
1677,2187
1330,981
1448,1897
2069,956
1450,381
569,836
793,2240
2145,1768
2435,698
1787,2117
2321,2299
503,1152
2123,1546
2181,2357
1380,838
1862,1691
1880,1753
1542,421
24,133
2052,1387
2258,2332
2257,1011
2373,974
2106,457
599,1057
896,1861
1933,1664
1968,451
1229,876
1283,1710
1801,280
1272,719
1729,2105
2054,1723
1536,1812
458,2210
2385,1707
1887,1341
1902,1232
2032,2247
1282,753
1392,1749
1594,372
560,641
1982,256
513,2143
1788,1634
2321,674
1994,1249
176,47
2265,2187
512,1158
1723,557
1548,1820
1461,1435
2061,1276
574,680
2132,2250
1899,844
2318,110
1336,311
1270,781
204,341
2207,2353
2325,428
2172,932
1953,612
1895,1352
744,714
2149,228
1416,628
1294,1226
2143,2166
1870,374
1633,1070
573,1339
2329,473
672,703
1074,875
695,1627
653,1007
2388,2403
1629,460
2370,787
1737,349
2306,833
2421,22
1030,1050
779,1715
611,1060
866,847
739,882
2082,168
1999,647
2066,817
2150,1633
2403,87
1411,1445
1586,447
1340,1731
1871,1527
1114,967
1425,500
866,2317
2376,905
1229,1104
1559,1401
1209,1702
328,44
2412,214
2015,248
1870,1094
701,2156
1690,2163
1565,1341
2390,381
2242,2033
2283,2029
1069,811
2445,2313
1659,167
737,1592
2248,1548
1910,586
1890,834
1677,1577
2315,197
1517,1217
1320,303
2445,1705
985,907
1535,1611
2201,231
471,1394
2114,317
1349,915
2356,1508
1275,1219
2066,296
1323,740
2409,2393
524,836
575,1204
1372,814
2328,599
1689,605
385,809
1407,1732
2386,1134
1724,116
2261,1854
1400,140
510,811
1719,207
969,1012
2148,232
1884,672
2217,2003
1730,1404
1671,2163
2361,1580
500,1092
1933,1557
531,988
1448,1650
101,146
1625,1173
1881,1177
1870,1355
1820,1980
723,1625
329,1432
1924,603
1902,2139
2061,1927
2114,589
2215,35
2329,1112
2297,942
1031,1063
1985,1893
2315,1887
1520,664
2234,1349
2316,2408
2388,1084
849,2212
2183,164
509,641
2070,1401
2327,961
2046,1602
1948,1071
1939,1673
1730,610
1395,997
2183,342
1718,2217
1384,1277
384,998
2164,1422
1470,1847
2441,946
1760,328
2429,1318
736,1441
2077,2383
1561,637
1146,914
419,1246
1380,845
2425,2425
2088,1013
2112,2420
1699,158
2361,23
2053,565
684,731
1965,1249
2331,77
1691,516
1114,891
2115,1945
2255,1842
1704,1374
1491,656
203,145
1505,1607
2348,441
2235,517
1638,1329
1460,1203
1323,180
1689,157
1824,1614
1429,602
1610,163
1549,1424
1912,1695
1574,327
2030,1000
565,1203
1479,565
1778,1610
2401,654
773,814
2411,1133
1571,374
2094,1984
412,1159
1879,811
1488,429
2176,121
927,2293
2072,398
1953,1417
1892,140
1503,284
2286,1544
557,842
2124,1469
1556,1217
1137,978
618,1182
2239,359
685,1030
562,623
2000,1890
397,1343
1870,688
1146,1012
614,1597
1601,1202
1571,527
1380,156
1391,860
2377,662
1601,1393
1836,1611
1592,515
1894,186
1389,370
480,1176
1787,448
672,603
1798,2357
1511,1665
2167,782
1122,907
2302,410
2021,857
2073,123
1931,687
324,805
1525,261
344,2188
2204,291
665,696
2061,667
603,1291
1662,1883
557,1218
2243,2338
558,1222
2378,1548
1322,615
1728,2174
2015,1028
1563,1312
2445,1456
1335,911
536,1112
1912,2272
615,1458
2256,1612
2309,66
1685,1904
1446,1174
430,153
1670,1402
1544,586
2238,2103
1486,1552
2354,1760
1149,1006
1931,1859
1958,158
703,887
1539,1217
1544,1934
2278,817
1431,1004
2081,295
1933,705
1872,1853
505,1410
2427,785
2248,1416
1404,352
934,882
1134,958
1716,1705
411,981
1675,1824
669,1535
2088,1632
1979,1237
1564,1640
1328,225
2287,549
2118,1638
1867,2040
150,172
1942,461
2358,1197
1583,157
2315,2361
1813,1763
2295,1485
2362,2290
2286,355
2230,271
1788,1414
2162,2411
2285,729
1825,2209
1894,712
1970,1469
1597,1600
2185,373
1312,1231
597,1406
2232,989
1755,1479
949,2252
1430,196
1749,2279
2286,1597
1977,1890
1695,1786
1893,1603
1435,1370
799,2196
1441,478
1674,410
1978,813
2142,1528
402,1121
1082,1052
566,695
1491,327
419,870
1493,551
613,1225
1412,496
1885,537
2242,875
2284,2443
1911,268
2088,570
674,1491
1790,568
1574,334
1831,417
637,1424
2176,1756
1303,179
1687,1939
996,1063
1992,1637
2062,2371
1530,540
570,994
372,2167
1590,1864
1449,1924
2344,68
1316,237
2095,564
2168,1378
1864,464
2126,1649
2076,525
986,894
2084,2136
2376,14
2212,2316
2415,864
427,934
2430,1534
1623,155
1466,496
2323,53
1798,1331
1388,178
2276,1160
637,729
1407,2446
430,2179
2047,1505
1889,1158
2176,1374
403,1202
358,1397
1442,1359
1702,1646
2203,1647
302,1391
1384,378
1461,1042
2157,232
2165,843
1901,175
2339,1138
1982,85
1415,492
1990,281
2274,2348
2219,673
1363,597
1801,1212
2196,1456
637,1497
2244,2044
2365,1154
1395,921
545,676
1387,917
757,1450
2237,1025
1358,558
488,880
2297,704
1893,1344
2171,1617
1865,2155
1898,908
1931,1098
1835,1686
1401,948
1034,835
1968,1277
2252,242
503,863
2281,899
2341,915
419,937
1968,246
1839,1200
534,1001
2202,2092
1566,122
2433,224
70,168
2412,1154
1746,472
1679,272
203,69
2295,805
610,604
2312,1679
1349,1662
1388,1265
1670,1768
856,2207
2376,678
2045,80
821,719
1549,1541
217,1379
1764,1963
2431,1388
1433,473
1686,351
289,1312
423,1033
1410,1339
2242,1200
2336,1455
2264,1125
2165,2338
1643,1360
1792,1332
1812,2159
1257,711
2212,2219
1711,1357
1971,1177
321,2225
1167,1078
2271,1360
1856,1831
1651,2420
634,1277
486,1424
685,1639
2190,996
1469,1111
656,635
2052,1991
619,1497
966,930
1587,1794
2266,1301
1617,1756
2132,1087
2274,1240
376,1060
1804,2416
2292,117
223,281
1761,384
935,916
1853,1503
1455,1367
2108,323
597,786
1818,1657
1472,545
2125,1595
671,927
1750,201
1871,2031
2043,1184
1807,422
956,1084
1997,1831
1682,1581
2112,2051
2147,2380
392,687
919,1804
2128,2441
1493,639
681,919
2155,383
2013,410
2174,290
1832,1396
610,1266
1952,742
2191,684
2297,947
141,64
2272,1818
478,1426
2253,365
473,922
2148,553
513,1265
2347,1386
2257,2184
1920,1892
1791,1628
2437,1338
1586,1959
2397,845
2260,773
2425,1269
1344,1030
2065,2131
733,1581
431,1433
1627,1243
1360,1692
1865,207
1887,2069
521,1219
2150,124
2378,1530
1911,766
1680,1389
1289,918
2214,988
448,1040
322,1330
684,653
1700,1955
598,595
1584,1797
1588,297
2446,2368
1432,1311
2096,85
1892,1198
581,1110
1700,1390
1413,2444
1431,1326
1852,753
2015,1319
1464,1297
2160,335
2032,1490
691,2114
2237,931
1646,1243
711,1554
2081,1239
1702,223
2289,1895
1341,1165
1939,392
2021,900
1875,161
1857,1694
672,1684
471,1184
1752,1328
2051,1464
2119,1207
1571,1249
784,907
533,1253
1568,185
607,1415
2076,626
2163,1044
2390,2405
1518,1302
841,798
1735,2078
1534,1375
2022,82
1608,2415
2041,797
2045,760
1970,196
2306,535
342,1303
2255,1418
1700,2334
1115,997
1948,696
2355,2318
610,733
2214,665
310,92
2113,2440
2001,1696
1507,1670
798,807
2210,1183
1801,539
2329,977
1362,330
2081,849
2276,98
2202,269
583,636
1685,512
1287,1013
1859,2320
1693,116
521,630
2173,124
1924,1581
2312,1584
815,790
2377,1858
1461,1253
1447,1853
1834,2187
2309,2016
1834,653
2193,50
1642,281
707,686
1392,158
1636,2066
1665,1112
1165,1685
760,744
53,38
1688,176
1293,881
1408,486
602,835
2308,495
1284,1669
1479,1470
481,1251
2166,1510
1945,442
416,2190
557,852
1505,1616
2236,1720
2069,1360
2344,1166
2270,856
1892,245
294,1356
1815,631
198,329
1965,1979
2011,1809
2039,1991
1821,460
1732,1860
1937,2054
2136,1972
1831,149
1395,1111
1712,2019
1342,943
2370,710
1425,1436
2310,1331
438,1239
2076,1408
495,1414
425,977
1938,653
1572,621
2304,766
17,179
1303,1717
1758,2173
2251,587
1912,391
840,1746
1799,2397
2149,1848
692,865
1492,2436
190,136
1945,1383
2146,1325
2040,378
1853,120
2216,380
1625,1112
2293,409
254,158
2150,2142
194,254
1868,1831
1809,1808
1518,672
1613,246
1717,1542
1277,636
2271,1760
2202,2367
2352,52
1633,1329
1793,472
1755,2072
2403,1808
2139,87
1609,583
1445,128
2186,2161
2131,2227
554,1191
1893,413
2423,1233
1439,2445
2432,2359
118,220
1886,1880
2435,1508
554,1122
1919,1376
562,1367
1985,1805
1386,1858
1419,1050
1999,157
1486,466
1754,2015
2107,1516
2399,382
1998,523
1788,2415
1554,1490
2398,586
1750,2295
1634,1540
564,947
1402,1156
1317,1786
1558,318
2439,162
1509,1370
499,1034
283,78
2185,438
2229,1193
1740,2247
1562,1400
867,780
2141,545
755,591
1780,2390
1447,275
1659,1591
913,2280
4,102
2268,1166
599,1440
1666,2099
1976,497
2235,186
1464,658
2366,2233
444,1301
418,1088
2040,2210
1529,1761
1684,1579
1699,1557
1660,1737
1848,1767
1736,2105
639,579
2229,1697
468,1171
1683,1578
2291,415
1308,1679
572,1017
1868,83
1863,669
2001,366
2150,1993
1769,622
2224,158
2287,1169
1290,1026
627,612
1102,852
2294,1751
2033,1538
806,771
2135,2190
1658,1130
2445,693
311,741
1233,734
992,958
1672,1152
1424,488
1684,1249
754,1713
1742,2180
523,2148
1997,1814
1411,1340
1684,215
429,851
1601,1874
1885,1742
120,209
2330,1771
2148,2304
169,265
2286,552
1324,164
1690,2234
2221,1555
1747,1426
647,737
1715,1530
2317,1332
2375,1241
2085,1777
1517,1313
2386,2433
1680,1157
1724,481
1510,143
2302,694
2279,1631
1676,1337
2123,1547
1733,1702
3,149
1377,1022
2081,1910
1789,291
1727,355
1879,1848
446,1412
1426,608
2275,612
2090,1506
2226,460
2113,2298
1600,279
1876,2162
1596,298
2447,261
2311,1826
1745,1932
1581,1873
2287,618
48,78
490,800
1725,332
2218,1564
381,910
1867,1725
1570,1659
1781,1894
2242,2145
882,2274
1281,1079
1502,2411
1490,2433
2148,1742
952,1082
1686,493
1745,1751
2350,1096
1451,1456
1966,662
595,2172
1369,615
2229,1638
2083,1987
1437,1064
1757,370
2156,58
4,120
1912,242
1084,970
2385,65
2011,1580
2436,2250
1649,1344
1962,2102
2141,1146
1709,1644
252,157
1080,1059
2298,2090
2306,2309
2111,358
1308,721
24,241
1401,350
1518,1361
1652,1533
2055,444
1486,228
617,780
2037,1484
1438,1193
2370,1684
1524,1796
2273,2200
2403,1451
827,670
2249,902
1548,1341
1405,891
2018,579
2414,387
1548,1516
2134,799
2339,1065
2191,1400
555,2183
1605,415
1961,1900
2414,806
1671,1592
699,892
1512,1879
135,26
364,1318
1555,1528
1363,1042
2337,868
1803,2439
2278,2099
1905,785
1706,231
2033,1351
646,1493
1960,1254
2003,1747
2337,721
1708,234
2058,692
2025,817
2056,1526
1828,1423
685,1491
1297,751
2171,2407
2142,2082
1834,1580
1751,1989
1989,1523
1718,1497
2150,2007
2193,2146
1795,1165
349,1305
1180,982
2382,973
2373,1001
1792,1212
2300,1131
791,833
2281,503
1875,1149
2084,2058
622,1616
2231,393
2203,1162
2432,1775
2108,600
2064,1419
1734,1919
360,2259
1843,651
2058,1587
403,1355
411,1053
1486,1679
2190,1574
1391,437
84,255
1735,2023
1806,619
2443,1156
472,749
1464,1322
1895,455
1916,403
1993,589
2419,483
881,907
2360,1068
489,735
1517,1436
1586,575
1613,1687
1309,990
163,14
1891,824
1615,1940
1523,1466
2196,2060
2237,633
2335,719
1900,1832
1839,533
2395,2156
2133,290
691,1666
1989,1652
1945,468
1642,1981
2264,292
2344,1730
2396,1342
2359,185
1345,1267
1611,543
506,926
1716,355
383,2163
1982,802
1691,1783
1907,2000
2241,45
1093,998
1688,1384
1995,194
1688,1247
1210,1767
916,2261
2019,1049
1973,121
1231,1831
1700,1813
2366,1094
1675,1445
1898,1764
1255,1153
1986,1277
1273,1160
2445,733
1514,469
2282,1553
1840,1984
440,2185
729,1012
333,83
1391,1734
2187,1810
1460,1370
1210,1064
716,731
2245,1068
1730,1277
863,1850
1278,884
2124,2058
1891,707
1502,1738
2427,1804
2189,749
1986,600
1004,997
399,1180
1575,1488
1970,349
675,614
1743,2193
1797,130
455,1011
1861,384
2424,919
1399,1148
1434,1896
2363,1590
1779,1135
1780,2087
1740,187
1574,1452
1398,917
1757,1714
1280,944
1750,1795
1968,1104
2339,916
2413,1664
1469,1848
1812,2039
2103,972
1731,1919
454,628
1359,979
1668,1227
1520,437
1854,2165
2301,1509
1238,822
1517,1715
1226,796
50,18
589,675
798,853
1044,954
2104,149
2238,462
1959,223
2204,887
216,294
1899,457
1476,1563
1776,386
2343,159
1255,1835
1820,622
770,606
1186,902
1835,87
1939,382
1688,1395
443,1178
350,897
2053,1827
2307,820
1955,993
238,20
2408,894
1632,2228
1986,540
818,899
2068,1804
2107,88
1988,1383
765,1666
1401,1287
1360,1075
2443,784
1800,1910
700,1481
1288,1081
1079,1020
1753,2167
1958,212
2303,1819
2113,981
2407,963
2155,1019
1588,1124
1874,702
1384,375
1670,1476
2312,119
912,2272
893,856
907,2191
332,1392
2430,161
1731,1257
1972,1254
433,815
828,875
277,99
1800,312
115,162
1944,146
1888,1420
1695,590
690,2127
1467,1246
843,889
448,2194
833,690
2292,1045
1736,2237
2345,590
2148,859
625,930
1782,1390
290,2218
1952,1273
2419,1351
1871,229
2057,102
1453,1725
1567,294
1465,1254
1904,2271
1695,129
2118,1194
1668,1717
542,1469
2125,1678
2375,1343
2115,1715
354,857
1707,2391
620,1179
483,639
1809,1419
1481,1346
1456,1665
1912,1651
2232,1893
1478,1035
1971,791
1766,2127
1539,128
2379,1867
809,766
2283,1773
1423,323
2318,1523
2432,2244
